date,ticker,symbol,surge_prob,entry_price,high,low,close,target,stop_loss,exit_price,exit_reason,qty,capital_invested,total_outlay_with_fees,gross_pnl,charges,net_pnl,net_return_pct
2025-04-02,MAGADSUGAR.NS,MAGADSUGAR,53.9,653.17,698.7999877929688,640.2000122070312,665.2000122070312,705.42,653.17,653.17,Breakeven SL,5,3265.85,3270.85,0.0,5.0,-5.0,-0.15
2025-04-02,RISHABH.NS,RISHABH,53.5,238.67,243.0,232.25999450683594,240.80999755859375,257.76,230.32,240.80999755859375,Square-off,14,3341.38,3346.53,29.96,5.15,24.81,0.74
2025-04-02,STEELXIND.NS,STEELXIND,52.0,8.32,8.6899995803833,8.029999732971191,8.40999984741211,8.99,8.32,8.32,Breakeven SL,414,3444.48,3449.76,0.0,5.28,-5.28,-0.15
2025-04-02,SPLIL.NS,SPLIL,51.1,31.94,32.369998931884766,31.75,31.84000015258789,34.5,30.82,31.84000015258789,Square-off,107,3417.58,3422.81,-10.7,5.23,-15.93,-0.47
2025-04-03,OSWALAGRO.NS,OSWALAGRO,66.4,82.19,87.25,80.19999694824219,84.72000122070312,88.77,82.19,82.19,Breakeven SL,41,3369.79,3374.95,0.0,5.16,-5.16,-0.15
2025-04-03,KEYFINSERV.NS,KEYFINSERV,63.3,336.08,343.3999938964844,318.04998779296875,334.70001220703125,362.97,336.08,336.08,Breakeven SL,10,3360.8,3365.95,0.0,5.15,-5.15,-0.15
2025-04-03,UCOBANK.NS,UCOBANK,60.4,30.33,31.110000610351562,29.809999465942383,30.3799991607666,32.76,30.33,30.33,Breakeven SL,113,3427.29,3432.54,0.0,5.25,-5.25,-0.15
2025-04-03,NIRAJ.NS,NIRAJ,58.0,58.63,63.689998626708984,57.0,60.31999969482422,63.32,58.63,58.63,Stop Loss (Both Hit),58,3400.54,3405.75,0.0,5.21,-5.21,-0.15
2025-04-03,GPTINFRA.NS,GPTINFRA,55.6,128.72,134.8300018310547,125.41000366210938,133.25,139.02,128.72,128.72,Breakeven SL,26,3346.72,3351.85,0.0,5.13,-5.13,-0.15
2025-04-04,MOKSH.NS,MOKSH,61.1,14.48,14.779999732971191,14.270000457763672,14.4399995803833,15.64,14.48,14.48,Breakeven SL,237,3431.76,3437.02,0.0,5.26,-5.26,-0.15
2025-04-04,SANGINITA.NS,SANGINITA,50.6,11.53,12.479999542236328,11.149999618530273,12.109999656677246,12.45,11.53,11.53,Stop Loss (Both Hit),298,3435.94,3441.21,0.0,5.27,-5.27,-0.15
2025-04-04,ZEELEARN.NS,ZEELEARN,50.1,6.38,6.429999828338623,6.050000190734863,6.360000133514404,6.89,6.16,6.16,Stop Loss,538,3432.44,3437.6,-118.36,5.16,-123.52,-3.6
2025-04-04,BALPHARMA.NS,BALPHARMA,50.1,117.86,128.74000549316406,113.0199966430664,122.2300033569336,127.29,117.86,117.86,Stop Loss (Both Hit),29,3417.94,3423.18,0.0,5.24,-5.24,-0.15
2025-04-04,GPTHEALTH.NS,GPTHEALTH,49.0,167.23,170.9499969482422,163.5500030517578,168.41000366210938,180.61,167.23,167.23,Breakeven SL,20,3344.6,3349.73,0.0,5.13,-5.13,-0.15
2025-04-07,BAJAJHCARE.NS,BAJAJHCARE,64.2,529.82,579.5,503.5,569.2999877929688,572.21,529.82,529.82,Stop Loss (Both Hit),6,3178.92,3183.79,0.0,4.87,-4.87,-0.15
2025-04-07,GOLDIAM.NS,GOLDIAM,62.8,201.14,219.375,188.5124969482422,215.9250030517578,217.23,201.14,201.14,Stop Loss (Both Hit),16,3218.24,3223.17,0.0,4.93,-4.93,-0.15
2025-04-07,CAMLINFINE.NS,CAMLINFINE,62.5,132.98,142.7899932861328,127.9800033569336,137.2899932861328,143.62,132.98,132.98,Breakeven SL,25,3324.5,3329.59,0.0,5.09,-5.09,-0.15
2025-04-07,ASALCBR.NS,ASALCBR,59.4,1015.23,1131.8499755859375,961.5499877929688,1095.75,1096.45,1015.23,1015.23,Stop Loss (Both Hit),3,3045.69,3050.36,0.0,4.67,-4.67,-0.15
2025-04-07,BROOKS.NS,BROOKS,58.5,111.17,114.25,105.5999984741211,112.93000030517578,120.06,111.17,111.17,Breakeven SL,30,3335.1,3340.21,0.0,5.11,-5.11,-0.15
2025-04-08,TECILCHEM.NS,TECILCHEM,64.6,36.51,36.5099983215332,36.5099983215332,36.5099983215332,39.43,35.23,36.5099983215332,Square-off,93,3395.43,3400.63,-0.0,5.2,-5.2,-0.15
2025-04-08,BALUFORGE.NS,BALUFORGE,63.8,577.32,602.3499755859375,564.9500122070312,595.7999877929688,623.51,577.32,577.32,Breakeven SL,5,2886.6,2891.02,0.0,4.42,-4.42,-0.15
2025-04-08,BLUEJET.NS,BLUEJET,63.4,685.79,719.7000122070312,679.0,694.5499877929688,740.65,685.79,685.79,Breakeven SL,4,2743.16,2747.36,0.0,4.2,-4.2,-0.15
2025-04-08,ONWARDTEC.NS,ONWARDTEC,60.5,215.44,221.14999389648438,209.0500030517578,218.8000030517578,232.68,215.44,215.44,Breakeven SL,15,3231.6,3236.55,0.0,4.95,-4.95,-0.15
2025-04-08,PKTEA.NS,PKTEA,59.9,655.19,678.75,652.2999877929688,654.6500244140625,707.61,655.19,655.19,Breakeven SL,5,3275.95,3280.97,0.0,5.02,-5.02,-0.15
2025-04-09,AXISCADES.NS,AXISCADES,71.0,754.5,780.0,754.5,754.5,814.86,754.5,754.5,Breakeven SL,4,3018.0,3022.62,0.0,4.62,-4.62,-0.15
2025-04-09,KEYFINSERV.NS,KEYFINSERV,61.3,378.98,401.5,361.0,398.6000061035156,409.3,378.98,378.98,Breakeven SL,8,3031.84,3036.49,0.0,4.65,-4.65,-0.15
2025-04-09,FAZE3Q.NS,FAZE3Q,60.3,422.44,479.0,404.1499938964844,442.0,456.24,422.44,422.44,Stop Loss (Both Hit),8,3379.52,3384.7,0.0,5.18,-5.18,-0.15
2025-04-09,LAMBODHARA.NS,LAMBODHARA,57.4,137.99,142.5,133.00999450683594,141.35000610351562,149.03,137.99,137.99,Breakeven SL,24,3311.76,3316.84,0.0,5.08,-5.08,-0.15
2025-04-09,RKDL.NS,RKDL,55.6,27.71,28.899999618530273,27.010000228881836,27.690000534057617,29.93,27.71,27.71,Breakeven SL,122,3380.62,3385.8,0.0,5.18,-5.18,-0.15
2025-04-11,FAZE3Q.NS,FAZE3Q,74.0,450.12,454.0,432.25,450.29998779296875,486.13,434.37,434.37,Stop Loss,7,3150.84,3155.57,-110.25,4.73,-114.98,-3.65
2025-04-11,CARTRADE.NS,CARTRADE,65.3,1485.54,1546.800048828125,1432.199951171875,1538.0999755859375,1604.38,1485.54,1485.54,Breakeven SL,2,2971.08,2975.63,0.0,4.55,-4.55,-0.15
2025-04-11,THEMISMED.NS,THEMISMED,62.8,121.93,124.98999786376953,119.51000213623047,123.31999969482422,131.68,121.93,121.93,Breakeven SL,27,3292.11,3297.16,0.0,5.05,-5.05,-0.15
2025-04-11,UNICHEMLAB.NS,UNICHEMLAB,62.6,570.34,580.0999755859375,562.9500122070312,570.8499755859375,615.97,550.38,570.8499755859375,Square-off,5,2851.7,2856.07,2.55,4.37,-1.82,-0.06
2025-04-11,STEELCAS.NS,STEELCAS,62.0,167.6,179.8000030517578,160.39999389648438,176.0,181.01,167.6,167.6,Breakeven SL,20,3352.0,3357.14,0.0,5.14,-5.14,-0.15
2025-04-15,VIPCLOTHNG.NS,VIPCLOTHNG,60.8,40.02,42.5,38.7599983215332,41.900001525878906,43.22,40.02,40.02,Breakeven SL,84,3361.68,3366.83,0.0,5.15,-5.15,-0.15
2025-04-15,TREJHARA.NS,TREJHARA,60.0,242.02,265.2099914550781,230.0,249.55999755859375,261.38,242.02,242.02,Stop Loss (Both Hit),13,3146.26,3151.08,0.0,4.82,-4.82,-0.15
2025-04-15,POCL.NS,POCL,54.9,266.49,291.2799987792969,249.9600067138672,291.2799987792969,287.81,266.49,266.49,Stop Loss (Both Hit),12,3197.88,3202.78,0.0,4.9,-4.9,-0.15
2025-04-15,SARDAEN.NS,SARDAEN,54.5,480.74,504.5,473.8999938964844,485.6000061035156,519.2,480.74,480.74,Breakeven SL,7,3365.18,3370.34,0.0,5.16,-5.16,-0.15
2025-04-15,HAVISHA.NS,HAVISHA,52.9,2.22,2.5,2.1700000762939453,2.240000009536743,2.4,2.22,2.22,Stop Loss (Both Hit),1517,3367.74,3372.9,0.0,5.16,-5.16,-0.15
2025-04-16,RAJSREESUG.NS,RAJSREESUG,63.0,45.89,47.0,45.150001525878906,46.22999954223633,49.56,45.89,45.89,Breakeven SL,73,3349.97,3355.1,0.0,5.13,-5.13,-0.15
2025-04-16,WINDLAS.NS,WINDLAS,57.2,1069.0,1103.5999755859375,1060.0,1067.5,1154.52,1069.0,1069.0,Breakeven SL,3,3207.0,3211.91,0.0,4.91,-4.91,-0.15
2025-04-16,RAMAPHO.NS,RAMAPHO,57.1,114.43,124.5,111.0,119.58000183105469,123.58,114.43,114.43,Stop Loss (Both Hit),29,3318.47,3323.56,0.0,5.09,-5.09,-0.15
2025-04-16,ACEINTEG.NS,ACEINTEG,57.1,25.38,26.290000915527344,25.010000228881836,25.940000534057617,27.41,25.38,25.38,Breakeven SL,132,3350.16,3355.29,0.0,5.13,-5.13,-0.15
2025-04-16,NKIND.NS,NKIND,55.5,80.17,84.0,78.5,79.58999633789062,86.58,80.17,80.17,Breakeven SL,41,3286.97,3292.01,0.0,5.04,-5.04,-0.15
2025-04-17,EUROTEXIND.NS,EUROTEXIND,63.4,14.95,14.979999542236328,13.8100004196167,14.90999984741211,16.15,14.43,14.43,Stop Loss,224,3348.8,3353.83,-116.48,5.03,-121.51,-3.63
2025-04-17,TPLPLASTEH.NS,TPLPLASTEH,62.6,86.98,88.33000183105469,84.80999755859375,87.70999908447266,93.94,83.94,87.70999908447266,Square-off,38,3305.24,3310.33,27.74,5.09,22.65,0.69
2025-04-17,ADL.NS,ADL,59.9,111.97,121.7699966430664,108.05000305175781,115.06999969482422,120.93,111.97,111.97,Stop Loss (Both Hit),29,3247.13,3252.11,0.0,4.98,-4.98,-0.15
2025-04-17,AGROPHOS.NS,AGROPHOS,58.4,34.14,35.58000183105469,33.36000061035156,34.290000915527344,36.87,34.14,34.14,Breakeven SL,98,3345.72,3350.85,0.0,5.13,-5.13,-0.15
2025-04-17,RAJTV.NS,RAJTV,57.5,55.4,55.400001525878906,55.400001525878906,55.400001525878906,59.83,53.46,55.400001525878906,Square-off,60,3324.0,3329.09,0.0,5.09,-5.09,-0.15
2025-04-21,LIBAS.NS,LIBAS,63.0,14.21,14.850000381469727,13.770000457763672,14.65999984741211,15.35,14.21,14.21,Breakeven SL,234,3325.14,3330.24,0.0,5.1,-5.1,-0.15
2025-04-21,SAKAR.NS,SAKAR,60.1,297.9,326.0,290.3999938964844,309.1400146484375,321.73,297.9,297.9,Stop Loss (Both Hit),11,3276.9,3281.92,0.0,5.02,-5.02,-0.15
2025-04-21,TEMBO.NS,TEMBO,59.0,42.32,44.880001068115234,40.61000061035156,44.880001068115234,45.71,42.32,42.32,Breakeven SL,78,3300.96,3306.02,0.0,5.06,-5.06,-0.15
2025-04-21,PKTEA.NS,PKTEA,57.4,739.46,790.0,710.4000244140625,745.8499755859375,798.62,739.46,739.46,Breakeven SL,4,2957.84,2962.37,0.0,4.53,-4.53,-0.15
2025-04-21,OSWALAGRO.NS,OSWALAGRO,57.0,99.72,102.9000015258789,97.25,100.36000061035156,107.7,99.72,99.72,Breakeven SL,33,3290.76,3295.8,0.0,5.04,-5.04,-0.15
2025-04-22,SAKAR.NS,SAKAR,53.9,309.17,315.25,301.1000061035156,309.2200012207031,333.9,298.35,309.2200012207031,Square-off,10,3091.7,3096.44,0.5,4.74,-4.24,-0.14
2025-04-22,UTKARSHBNK.NS,UTKARSHBNK,52.4,26.75,27.0,26.0,26.670000076293945,28.89,25.81,26.670000076293945,Square-off,124,3317.0,3322.07,-9.92,5.07,-14.99,-0.45
2025-04-22,HYBRIDFIN.NS,HYBRIDFIN,51.6,11.84,12.34000015258789,11.710000038146973,11.960000038146973,12.79,11.84,11.84,Breakeven SL,281,3327.04,3332.14,0.0,5.1,-5.1,-0.15
2025-04-22,SGL.NS,SGL,50.3,14.17,14.880000114440918,12.65999984741211,14.520000457763672,15.3,14.17,14.17,Breakeven SL,235,3329.95,3335.05,0.0,5.1,-5.1,-0.15
2025-04-22,MADHUCON.NS,MADHUCON,50.0,7.65,8.069999694824219,7.159999847412109,8.029999732971191,8.26,7.65,7.65,Breakeven SL,435,3327.75,3332.85,0.0,5.1,-5.1,-0.15
2025-04-23,MODTHREAD.NS,MODTHREAD,61.7,41.35,42.970001220703125,40.0099983215332,41.220001220703125,44.66,41.35,41.35,Breakeven SL,80,3308.0,3313.07,0.0,5.07,-5.07,-0.15
2025-04-23,MANAKSTEEL.NS,MANAKSTEEL,57.9,66.04,72.20999908447266,61.099998474121094,68.04000091552734,71.32,66.04,66.04,Stop Loss (Both Hit),50,3302.0,3307.06,0.0,5.06,-5.06,-0.15
2025-04-23,CREATIVEYE.NS,CREATIVEYE,56.2,6.67,6.989999771118164,6.289999961853027,6.739999771118164,7.2,6.67,6.67,Breakeven SL,498,3321.66,3326.75,0.0,5.09,-5.09,-0.15
2025-04-23,GENCON.NS,GENCON,55.5,35.34,36.54999923706055,33.540000915527344,35.27000045776367,38.17,35.34,35.34,Breakeven SL,94,3321.96,3327.05,0.0,5.09,-5.09,-0.15
2025-04-23,ASHIMASYN.NS,ASHIMASYN,53.9,29.29,31.809999465942383,28.68000030517578,30.209999084472656,31.63,29.29,29.29,Stop Loss (Both Hit),113,3309.77,3314.84,0.0,5.07,-5.07,-0.15
2025-04-24,TREJHARA.NS,TREJHARA,64.0,268.0,279.70001220703125,261.510009765625,267.989990234375,289.44,268.0,268.0,Breakeven SL,12,3216.0,3220.93,0.0,4.93,-4.93,-0.15
2025-04-24,DMCC.NS,DMCC,57.3,327.42,340.0,316.79998779296875,328.20001220703125,353.61,327.42,327.42,Breakeven SL,10,3274.2,3279.22,0.0,5.02,-5.02,-0.15
2025-04-24,MODIRUBBER.NS,MODIRUBBER,53.2,143.83,151.0800018310547,136.99000549316406,151.0800018310547,155.34,143.83,143.83,Breakeven SL,23,3308.09,3313.16,0.0,5.07,-5.07,-0.15
2025-04-24,HALEOSLABS.NS,HALEOSLABS,52.1,1524.0,1586.0,1500.0,1522.199951171875,1645.92,1524.0,1524.0,Breakeven SL,2,3048.0,3052.67,0.0,4.67,-4.67,-0.15
2025-04-24,RAMAPHO.NS,RAMAPHO,49.7,129.03,138.9600067138672,126.9800033569336,130.57000732421875,139.35,129.03,129.03,Breakeven SL,25,3225.75,3230.69,0.0,4.94,-4.94,-0.15
2025-04-25,BILVYAPAR.NS,BILVYAPAR,67.6,17.86,17.860000610351562,17.860000610351562,17.860000610351562,19.29,17.23,17.860000610351562,Square-off,185,3304.1,3309.16,0.0,5.06,-5.06,-0.15
2025-04-25,DJML.NS,DJML,55.1,121.25,125.1500015258789,117.0,124.29000091552734,130.95,121.25,121.25,Breakeven SL,27,3273.75,3278.77,0.0,5.02,-5.02,-0.15
2025-04-25,TEAMGTY.NS,TEAMGTY,49.4,168.1,175.94000244140625,162.3000030517578,171.25999450683594,181.55,168.1,168.1,Breakeven SL,19,3193.9,3198.79,0.0,4.89,-4.89,-0.15
2025-04-25,INDIANCARD.NS,INDIANCARD,49.0,301.57,317.0,298.7300109863281,305.42999267578125,325.7,301.57,301.57,Breakeven SL,10,3015.7,3020.32,0.0,4.62,-4.62,-0.15
2025-04-25,VIJIFIN.NS,VIJIFIN,46.9,2.47,2.490000009536743,2.3399999141693115,2.4600000381469727,2.67,2.38,2.38,Stop Loss,1341,3312.27,3317.24,-120.69,4.97,-125.66,-3.79
2025-04-28,SRM.NS,SRM,65.1,318.66,328.6499938964844,313.6000061035156,319.5,344.15,318.66,318.66,Breakeven SL,10,3186.6,3191.48,0.0,4.88,-4.88,-0.15
2025-04-28,MHLXMIRU.NS,MHLXMIRU,61.1,219.66,225.47999572753906,212.00999450683594,220.1999969482422,237.23,219.66,219.66,Breakeven SL,14,3075.24,3079.95,0.0,4.71,-4.71,-0.15
2025-04-28,KERNEX.NS,KERNEX,56.6,777.1,808.1500244140625,775.0,780.25,839.27,777.1,777.1,Breakeven SL,4,3108.4,3113.16,0.0,4.76,-4.76,-0.15
2025-04-28,KOHINOOR.NS,KOHINOOR,53.4,36.21,37.400001525878906,35.650001525878906,37.04999923706055,39.11,36.21,36.21,Breakeven SL,90,3258.9,3263.89,0.0,4.99,-4.99,-0.15
2025-04-28,ELDEHSG.NS,ELDEHSG,53.2,843.14,899.0,819.9000244140625,850.0999755859375,910.59,843.14,843.14,Breakeven SL,3,2529.42,2533.3,0.0,3.88,-3.88,-0.15
2025-04-29,ROML.NS,ROML,53.6,45.23,46.459999084472656,44.779998779296875,45.58000183105469,48.85,45.23,45.23,Breakeven SL,72,3256.56,3261.55,0.0,4.99,-4.99,-0.15
2025-04-29,GATECHDVR.NS,GATECHDVR,51.3,0.86,0.8700000047683716,0.8299999833106995,0.8600000143051147,0.93,0.83,0.83,Stop Loss,3814,3280.04,3284.97,-114.42,4.93,-119.35,-3.64
2025-04-29,SPMLINFRA.NS,SPMLINFRA,49.3,188.16,196.8800048828125,185.9600067138672,188.5,203.21,188.16,188.16,Breakeven SL,17,3198.72,3203.62,0.0,4.9,-4.9,-0.15
2025-04-29,BALAJITELE.NS,BALAJITELE,47.8,71.93,75.08000183105469,71.5,71.66000366210938,77.68,71.93,71.93,Breakeven SL,45,3236.85,3241.81,0.0,4.96,-4.96,-0.15
2025-04-29,MBLINFRA.NS,MBLINFRA,46.1,42.79,44.22999954223633,42.04999923706055,42.470001220703125,46.21,42.79,42.79,Breakeven SL,76,3252.04,3257.02,0.0,4.98,-4.98,-0.15
2025-04-30,GLOBALVECT.NS,GLOBALVECT,72.0,213.71,220.89999389648438,201.00999450683594,220.89999389648438,230.81,213.71,213.71,Breakeven SL,15,3205.65,3210.56,0.0,4.91,-4.91,-0.15
2025-04-30,MALUPAPER.NS,MALUPAPER,57.6,44.51,50.68000030517578,43.560001373291016,44.310001373291016,48.07,44.51,44.51,Stop Loss (Both Hit),73,3249.23,3254.21,0.0,4.98,-4.98,-0.15
2025-04-30,ACI.NS,ACI,48.3,627.03,636.9500122070312,606.5499877929688,627.2999877929688,677.19,605.08,627.2999877929688,Square-off,5,3135.15,3139.96,1.35,4.81,-3.46,-0.11
2025-04-30,INDOSTAR.NS,INDOSTAR,47.4,295.35,312.0,281.3999938964844,301.5,318.98,295.35,295.35,Breakeven SL,11,3248.85,3253.83,0.0,4.98,-4.98,-0.15
2025-04-30,IBULLSLTD.NS,IBULLSLTD,45.7,13.85,14.0,13.600000381469727,13.890000343322754,14.96,13.37,13.890000343322754,Square-off,234,3240.9,3245.87,9.36,4.97,4.39,0.14
2025-05-02,HECPROJECT.NS,HECPROJECT,60.2,100.37,104.98999786376953,100.19999694824219,100.62000274658203,108.4,100.37,100.37,Breakeven SL,32,3211.84,3216.76,0.0,4.92,-4.92,-0.15
2025-05-02,AGROPHOS.NS,AGROPHOS,52.4,30.7,30.799999237060547,30.1200008392334,30.559999465942383,33.16,29.63,30.559999465942383,Square-off,105,3223.5,3228.43,-14.7,4.93,-19.63,-0.61
2025-05-02,PREMEXPLN.NS,PREMEXPLN,51.9,410.48,438.0,409.95001220703125,411.20001220703125,443.32,410.48,410.48,Breakeven SL,7,2873.36,2877.76,0.0,4.4,-4.4,-0.15
2025-05-02,OSWALAGRO.NS,OSWALAGRO,51.6,77.7,81.55000305175781,76.0,77.25,83.92,77.7,77.7,Breakeven SL,41,3185.7,3190.58,0.0,4.88,-4.88,-0.15
2025-05-02,RETAIL.NS,RETAIL,50.1,34.82,36.150001525878906,34.529998779296875,35.0,37.61,34.82,34.82,Breakeven SL,93,3238.26,3243.22,0.0,4.96,-4.96,-0.15
2025-05-05,RITCO.NS,RITCO,52.5,253.55,263.45001220703125,247.0500030517578,253.5500030517578,273.83,253.55,253.55,Breakeven SL,12,3042.6,3047.26,0.0,4.66,-4.66,-0.15
2025-05-05,TNTELE.NS,TNTELE,51.9,9.21,9.869999885559082,8.699999809265137,9.380000114440918,9.95,9.21,9.21,Breakeven SL,351,3232.71,3237.66,0.0,4.95,-4.95,-0.15
2025-05-05,SONATSOFTW.NS,SONATSOFTW,49.3,423.65,445.0,416.8500061035156,422.29998779296875,457.54,423.65,423.65,Breakeven SL,7,2965.55,2970.09,0.0,4.54,-4.54,-0.15
2025-05-05,KRYSTAL.NS,KRYSTAL,47.2,648.02,677.9000244140625,634.5,668.2999877929688,699.86,648.02,648.02,Breakeven SL,5,3240.1,3245.07,0.0,4.97,-4.97,-0.15
2025-05-05,KILITCH.NS,KILITCH,47.2,188.6,198.65267944335938,186.90966796875,191.1420440673828,203.69,188.6,188.6,Breakeven SL,17,3206.2,3211.11,0.0,4.91,-4.91,-0.15
2025-05-06,DIACABS.NS,DIACABS,53.4,90.79,95.69000244140625,89.22000122070312,93.1500015258789,98.05,90.79,90.79,Breakeven SL,35,3177.65,3182.52,0.0,4.87,-4.87,-0.15
2025-05-06,LIBERTSHOE.NS,LIBERTSHOE,52.8,416.24,443.0,413.0,421.1000061035156,449.54,416.24,416.24,Breakeven SL,7,2913.68,2918.15,0.0,4.47,-4.47,-0.15
2025-05-06,ADL.NS,ADL,52.5,89.52,91.9000015258789,89.05000305175781,90.2300033569336,96.68,89.52,89.52,Breakeven SL,36,3222.72,3227.66,0.0,4.94,-4.94,-0.15
2025-05-06,COUNCODOS.NS,COUNCODOS,51.1,9.2,9.199999809265137,9.199999809265137,9.199999809265137,9.94,8.88,9.199999809265137,Square-off,351,3229.2,3234.15,-0.0,4.95,-4.95,-0.15
2025-05-06,AGSTRA.NS,AGSTRA,50.7,4.66,4.659999847412109,4.659999847412109,4.659999847412109,5.03,4.5,4.659999847412109,Square-off,694,3234.04,3239.0,-0.0,4.96,-4.96,-0.15
2025-05-07,VINEETLAB.NS,VINEETLAB,73.0,28.3,28.850000381469727,27.420000076293945,28.149999618530273,30.56,27.31,28.149999618530273,Square-off,114,3226.2,3231.13,-17.1,4.93,-22.03,-0.68
2025-05-07,PFOCUS.NS,PFOCUS,68.6,98.51,100.37999725341797,96.19999694824219,98.20999908447266,106.39,95.06,98.20999908447266,Square-off,32,3152.32,3157.14,-9.6,4.82,-14.42,-0.46
2025-05-07,SPMLINFRA.NS,SPMLINFRA,62.8,164.78,171.7899932861328,163.0,167.44000244140625,177.96,164.78,164.78,Breakeven SL,19,3130.82,3135.62,0.0,4.8,-4.8,-0.15
2025-05-07,CCHHL.NS,CCHHL,58.8,14.56,15.5,13.800000190734863,14.449999809265137,15.72,14.56,14.56,Breakeven SL,221,3217.76,3222.69,0.0,4.93,-4.93,-0.15
2025-05-07,PVP.NS,PVP,58.3,22.45,23.5,22.049999237060547,23.040000915527344,24.25,22.45,22.45,Breakeven SL,143,3210.35,3215.27,0.0,4.92,-4.92,-0.15
2025-05-08,DHARAN.NS,DHARAN,61.6,0.38,0.38999998569488525,0.3700000047683716,0.3799999952316284,0.41,0.38,0.38,Breakeven SL,8478,3221.64,3226.58,0.0,4.94,-4.94,-0.15
2025-05-08,ARTEMISMED.NS,ARTEMISMED,58.4,236.5,242.4499969482422,235.0,236.1999969482422,255.42,236.5,236.5,Breakeven SL,13,3074.5,3079.21,0.0,4.71,-4.71,-0.15
2025-05-08,RVHL.NS,RVHL,57.0,41.81,43.0099983215332,41.0,41.52000045776367,45.15,41.81,41.81,Breakeven SL,77,3219.37,3224.3,0.0,4.93,-4.93,-0.15
2025-05-08,TPHQ.NS,TPHQ,55.5,0.64,0.6899999976158142,0.6200000047683716,0.6499999761581421,0.69,0.64,0.64,Breakeven SL,5034,3221.76,3226.7,0.0,4.94,-4.94,-0.15
2025-05-08,COUNCODOS.NS,COUNCODOS,54.4,8.3,8.300000190734863,8.300000190734863,8.300000190734863,8.96,8.01,8.300000190734863,Square-off,388,3220.4,3225.34,0.0,4.94,-4.94,-0.15
2025-05-09,SHANKARA.NS,SHANKARA,59.7,663.68,695.0,652.0,681.2000122070312,716.77,663.68,663.68,Breakeven SL,4,2654.72,2658.79,0.0,4.07,-4.07,-0.15
2025-05-09,BILVYAPAR.NS,BILVYAPAR,59.3,14.19,14.789999961853027,14.170000076293945,14.170000076293945,15.33,14.19,14.19,Breakeven SL,226,3206.94,3211.85,0.0,4.91,-4.91,-0.15
2025-05-09,PAVNAIND.NS,PAVNAIND,55.3,36.44,38.29999923706055,34.97999954223633,36.38999938964844,39.36,36.44,36.44,Breakeven SL,88,3206.72,3211.63,0.0,4.91,-4.91,-0.15
2025-05-09,KSOLVES.NS,KSOLVES,53.4,319.76,338.95001220703125,310.5,333.6499938964844,345.34,319.76,319.76,Breakeven SL,10,3197.6,3202.5,0.0,4.9,-4.9,-0.15
2025-05-09,DJML.NS,DJML,51.4,107.95,108.58999633789062,105.16000366210938,108.25,116.59,104.17,108.25,Square-off,29,3130.55,3135.36,8.7,4.81,3.89,0.12
2025-05-12,HILTON.NS,HILTON,60.1,57.5,63.84000015258789,54.900001525878906,61.38999938964844,62.1,57.5,57.5,Stop Loss (Both Hit),55,3162.5,3167.35,0.0,4.85,-4.85,-0.15
2025-05-12,ACI.NS,ACI,57.0,576.48,592.0,568.0,589.2000122070312,622.6,576.48,576.48,Breakeven SL,5,2882.4,2886.82,0.0,4.42,-4.42,-0.15
2025-05-12,VIJIFIN.NS,VIJIFIN,56.1,2.23,2.309999942779541,2.1700000762939453,2.309999942779541,2.41,2.23,2.23,Breakeven SL,1441,3213.43,3218.35,0.0,4.92,-4.92,-0.15
2025-05-12,IDEAFORGE.NS,IDEAFORGE,55.4,484.8,502.79998779296875,454.8999938964844,492.0,523.58,484.8,484.8,Breakeven SL,6,2908.8,2913.26,0.0,4.46,-4.46,-0.15
2025-05-12,ZENITHSTL.NS,ZENITHSTL,54.3,7.57,7.949999809265137,7.300000190734863,7.599999904632568,8.18,7.57,7.57,Breakeven SL,424,3209.68,3214.6,0.0,4.92,-4.92,-0.15
2025-05-13,ASAHISONG.NS,ASAHISONG,50.6,464.95,477.95001220703125,450.20001220703125,464.04998779296875,502.15,464.95,464.95,Breakeven SL,6,2789.7,2793.98,0.0,4.28,-4.28,-0.15
2025-05-13,REPRO.NS,REPRO,49.9,504.28,516.0,490.0,512.2000122070312,544.62,504.28,504.28,Breakeven SL,6,3025.68,3030.32,0.0,4.64,-4.64,-0.15
2025-05-13,INDOWIND.NS,INDOWIND,49.9,20.09,21.299999237060547,19.6299991607666,20.3700008392334,21.7,20.09,20.09,Breakeven SL,159,3194.31,3199.21,0.0,4.9,-4.9,-0.15
2025-05-13,APTECHT.NS,APTECHT,49.8,166.6,169.60000610351562,164.57000732421875,165.97999572753906,179.93,160.77,165.97999572753906,Square-off,19,3165.4,3170.24,-11.78,4.84,-16.62,-0.53
2025-05-13,PREMEXPLN.NS,PREMEXPLN,48.0,450.12,472.0,425.0,456.29998779296875,486.13,450.12,450.12,Breakeven SL,7,3150.84,3155.67,0.0,4.83,-4.83,-0.15
2025-05-14,DMCC.NS,DMCC,57.1,251.58,263.3999938964844,249.0,250.1999969482422,271.71,251.58,251.58,Breakeven SL,12,3018.96,3023.59,0.0,4.63,-4.63,-0.15
2025-05-14,DYCL.NS,DYCL,52.0,408.05,432.5,388.2749938964844,423.875,440.69,408.05,408.05,Breakeven SL,7,2856.35,2860.73,0.0,4.38,-4.38,-0.15
2025-05-14,CREATIVEYE.NS,CREATIVEYE,47.0,6.3,6.650000095367432,6.110000133514404,6.409999847412109,6.8,6.3,6.3,Breakeven SL,508,3200.4,3205.3,0.0,4.9,-4.9,-0.15
